"","indic","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","indicatorName","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","men","girl","women","boy","Gender","SiteType","StartDate","poptype","indic2","X","Indicator"
"13273","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Zarqa",1766649157,4059,1518097698,"Zarqa City",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23607,5,"Syrian Boys in Urban benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","Central","Zarqa Qasabah","Az Zarqa",,,"Activities arranged through Said bin Al-Mosaib Basic Boys School, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1712","ZARQA","1","North","Men","","","Boys","Boys"," Informal Tented SettlementOtherUrban areas - ","01/05/2014","Camp","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13274","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Mafraq",1402558215,4059,1048500186,"Mafraq Governorate",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23607,5,"Syrian Boys in Urban benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","North",,,,,"Activities arranged through Hamra Boys' Secondary Comprehensive School, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1711","MAFRAQ","1","North","Men","","","Boys","Boys"," Informal Tented SettlementOtherUrban areas - ","01/04/2014","Camp","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13275","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Amman",1900568323,4059,335621882,"Amman Governorate",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23607,5,"Syrian Boys in Urban benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","Central",,,,,"Activities arranged through Ali Reda Al-Rokabi Elementary Boys School (Sweileh), involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1705","AMMAN","2","Center","Men","","","Boys","Boys"," Informal Tented SettlementOtherUrban areas - ","01/02/2014","Camp","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13276","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Amman",1144847055,4059,335621882,"Amman Governorate",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23608,9,"Girls - Other affected Population benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","Central",,,,,"Activities arranged through Zarqa Al-Yamamah Girls' Secondary School (Jebal Al-Nasr), involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1705","AMMAN","2","Center","Men","Girls","","","Girls"," Informal Tented SettlementOtherUrban areas - ","01/04/2014","other Affected","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13277","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Irbid",1157439539,4059,1998321274,"Liwa Bani Ubayid",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23608,5,"Girls - Other affected Population benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","North","Bani Obayd","Bani Obayd",,,"Activities arranged through Sareeh Secondary Comprehensive School for girls, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1707","IRBID","1","North","Men","Girls","","","Girls"," Informal Tented SettlementOtherUrban areas - ","01/04/2014","other Affected","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13278","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Irbid",1157439539,4059,1998321274,"Liwa Bani Ubayid",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23608,23,"Girls - Other affected Population benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","North","Bani Obayd","Bani Obayd",,,"Activities arranged through Sareeh Secondary Comprehensive School for girls, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1707","IRBID","1","North","Men","Girls","","","Girls"," Informal Tented SettlementOtherUrban areas - ","01/05/2014","other Affected","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13279","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Jarash",1289286330,4059,1003027504,"Jarash Governorate",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23608,103,"Girls - Other affected Population benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","North",,,,,"Activities arranged through Bab Amman Elementary 
School, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1708","JARASH","1","North","Men","Girls","","","Girls"," Informal Tented SettlementOtherUrban areas - ","01/04/2014","other Affected","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13280","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Amman",2142410927,4059,495812323,"Liwa Al Quaysmh",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23606,1,"Syrian Girls in Urban benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","Central","Al Quaysmh",,,,"Activities arranged through Al-Quaysmeh Secondary School for Girls, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1705","AMMAN","2","Center","Men","Girls","","","Girls"," Informal Tented SettlementOtherUrban areas - ","01/03/2014","Urban","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13281","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Amman",331852110,4059,710495202,"Liwa Wadi as Sayr",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23608,8,"Girls - Other affected Population benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","Central","Wadi As Sir","Wadi As Sir",,,"Activities arranged through Al-Nahda Elementary School, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1705","AMMAN","2","Center","Men","Girls","","","Girls"," Informal Tented SettlementOtherUrban areas - ","01/04/2014","other Affected","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13282","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Amman",2142410927,4059,495812323,"Liwa Al Quaysmh",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23608,3,"Girls - Other affected Population benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","Central","Al Quaysmh",,,,"Activities arranged through Al-Quaysmeh Secondary School for Girls, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1705","AMMAN","2","Center","Men","Girls","","","Girls"," Informal Tented SettlementOtherUrban areas - ","01/03/2014","other Affected","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13283","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Mafraq",1971422583,4059,1301653537,"Liwa Qasabat al Mafraq",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23606,4,"Syrian Girls in Urban benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","North","Mafraq Qasabah","Al Mafraq",,,"Activities arranged through Al-Fadeen Elementary School, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1711","MAFRAQ","1","North","Men","Girls","","","Girls"," Informal Tented SettlementOtherUrban areas - ","01/03/2014","Urban","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13284","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Ajlun",1511539854,4059,652847580,"Ajlun Governorate",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23606,9,"Syrian Girls in Urban benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","North",,,,,"Activities arranged through Anjara Elementary School, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1701","AJLOUN","1","North","Men","Girls","","","Girls"," Informal Tented SettlementOtherUrban areas - ","01/03/2014","Urban","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13285","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Jarash",1289286330,4059,1003027504,"Jarash Governorate",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23607,8,"Syrian Boys in Urban benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","North",,,,,"Activities arranged through Bab Amman Elementary 
School, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1708","JARASH","1","North","Men","","","Boys","Boys"," Informal Tented SettlementOtherUrban areas - ","01/04/2014","Camp","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13286","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Irbid",1918477814,4059,288028217,"Irbid Governorate",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23608,11,"Girls - Other affected Population benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","North",,,,,"Activities arranged through Shajarah Secondary Comprehensive School for Girls, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1707","IRBID","1","North","Men","Girls","","","Girls"," Informal Tented SettlementOtherUrban areas - ","01/05/2014","other Affected","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13287","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Irbid",1157439539,4059,1998321274,"Liwa Bani Ubayid",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23607,1,"Syrian Boys in Urban benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","North","Bani Obayd","Bani Obayd",,,"Activities arranged through Sareeh Secondary Comprehensive School for girls, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1707","IRBID","1","North","Men","","","Boys","Boys"," Informal Tented SettlementOtherUrban areas - ","01/04/2014","Camp","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13288","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Jarash",1289286330,4059,1003027504,"Jarash Governorate",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23606,14,"Syrian Girls in Urban benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","North",,,,,"Activities arranged through Bab Amman Elementary 
School, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1708","JARASH","1","North","Men","Girls","","","Girls"," Informal Tented SettlementOtherUrban areas - ","01/03/2014","Urban","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13289","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Amman",1144847055,4059,335621882,"Amman Governorate",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23608,3,"Girls - Other affected Population benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","Central",,,,,"Activities arranged through Zarqa Al-Yamamah Girls' Secondary School (Jebal Al-Nasr), involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1705","AMMAN","2","Center","Men","Girls","","","Girls"," Informal Tented SettlementOtherUrban areas - ","01/05/2014","other Affected","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13290","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Ajlun",493495349,4059,652847580,"Ajlun Governorate",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23607,4,"Syrian Boys in Urban benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","North",,,,,"Activities arranged through Sakhra Elementary School for Boys, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1701","AJLOUN","1","North","Men","","","Boys","Boys"," Informal Tented SettlementOtherUrban areas - ","01/04/2014","Camp","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13291","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Zarqa",1766649157,4059,1518097698,"Zarqa City",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23607,7,"Syrian Boys in Urban benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","Central","Zarqa Qasabah","Az Zarqa",,,"Activities arranged through Said bin Al-Mosaib Basic Boys School, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1712","ZARQA","1","North","Men","","","Boys","Boys"," Informal Tented SettlementOtherUrban areas - ","01/04/2014","Camp","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13292","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Ajlun",1511539854,4059,652847580,"Ajlun Governorate",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23608,11,"Girls - Other affected Population benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","North",,,,,"Activities arranged through Anjara Elementary School, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1701","AJLOUN","1","North","Men","Girls","","","Girls"," Informal Tented SettlementOtherUrban areas - ","01/03/2014","other Affected","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13293","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Irbid",2017986245,4059,1537727344,"Liwa Bani Kinanah",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23606,1,"Syrian Girls in Urban benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","North","Bani Kinana","Bani Kinana",,,"Activities arranged through Husain Tawalbah Boys' Secondary School, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1707","IRBID","1","North","Men","Girls","","","Girls"," Informal Tented SettlementOtherUrban areas - ","01/04/2014","Urban","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13294","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Jarash",1289286330,4059,1003027504,"Jarash Governorate",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23608,27,"Girls - Other affected Population benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","North",,,,,"Activities arranged through Bab Amman Elementary 
School, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1708","JARASH","1","North","Men","Girls","","","Girls"," Informal Tented SettlementOtherUrban areas - ","01/03/2014","other Affected","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13295","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Irbid",2017986245,4059,1537727344,"Liwa Bani Kinanah",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23606,5,"Syrian Girls in Urban benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","North","Bani Kinana","Bani Kinana",,,"Activities arranged through Husain Tawalbah Boys' Secondary School, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1707","IRBID","1","North","Men","Girls","","","Girls"," Informal Tented SettlementOtherUrban areas - ","01/03/2014","Urban","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13296","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Ajlun",1511539854,4059,652847580,"Ajlun Governorate",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23608,11,"Girls - Other affected Population benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","North",,,,,"Activities arranged through Anjara Elementary School, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1701","AJLOUN","1","North","Men","Girls","","","Girls"," Informal Tented SettlementOtherUrban areas - ","01/04/2014","other Affected","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13297","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Irbid",2017986245,4059,1537727344,"Liwa Bani Kinanah",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23606,1,"Syrian Girls in Urban benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","North","Bani Kinana","Bani Kinana",,,"Activities arranged through Husain Tawalbah Boys' Secondary School, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1707","IRBID","1","North","Men","Girls","","","Girls"," Informal Tented SettlementOtherUrban areas - ","01/05/2014","Urban","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
"13298","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","Irbid",2017986245,4059,1537727344,"Liwa Bani Kinanah",727,"IRD","1. Psychosocial & resilience in pub. schools","EDUCATION-2. Learning environment",23608,9,"Girls - Other affected Population benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","North","Bani Kinana","Bani Kinana",,,"Activities arranged through Husain Tawalbah Boys' Secondary School, involving students, parents, teachers, and community members. Only students will be recorded under this indicator. 

These activities are implemented through IRD's CISLE (Cultivating Inclusive and Supportive Learning Environments) program, which is funded by USAID.","Appeal outside of RRP6","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","2. Learning environment","EDUCATION","1707","IRBID","1","North","Men","Girls","","","Girls"," Informal Tented SettlementOtherUrban areas - ","01/03/2014","other Affected","benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports.",88,"# benefiting from psychosocial development course in public school setting including extra-curriculum activities, recreation activities ans sports."
