"","indic","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","indicatorName","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","men","girl","women","boy","Gender","SiteType","StartDate","poptype","indic2","X","Indicator"
"3925"," # receiving essential sanitary items","Amman",2101033609,4095,335621882,"Amman Governorate",257,"DRC","3. Essential sanitary items provided","NFI-1. Basic needs",23825,742,"Syrian Girls in Urban- # receiving essential sanitary items","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","Central",,,,,"Hygiene Kits and a follow up supplementary kit provided to vulnerable Syrian and Jordanian families in Amman. ","Direct appeal","None","No"," "," "," ","Urban areas","1. Basic needs","NFI","1705","AMMAN","2","Center","","Girls","","","Girls","   Urban areas - ","01/04/2014","Urban"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3926"," # receiving essential sanitary items","Zarqa",1722371748,4095,1421634138,"Azraq Camp",20,"NRC","3. Essential sanitary items provided","NFI-1. Basic needs",23823,1436,"Syrian Women in Camp- # receiving essential sanitary items","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","Central","Zarqa Qasabah","Al Azraq","Azraq",,"","Indirect appeal","UNHCR","Yes","Camp"," "," "," ","1. Basic needs","NFI","1712","ZARQA","1","North","Men","","Women","","Women","Camp    - ","01/12/2014","Camp"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3927"," # receiving essential sanitary items","Zarqa",1722371748,4095,1421634138,"Azraq Camp",20,"NRC","3. Essential sanitary items provided","NFI-1. Basic needs",23821,1631,"Syrian Girls in Camp- # receiving essential sanitary items","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","Central","Zarqa Qasabah","Al Azraq","Azraq",,"","Indirect appeal","UNHCR","Yes","Camp"," "," "," ","1. Basic needs","NFI","1712","ZARQA","1","North","","Girls","","","Girls","Camp    - ","01/12/2014","Camp"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3928"," # receiving essential sanitary items","Amman",2101033609,4095,335621882,"Amman Governorate",257,"DRC","3. Essential sanitary items provided","NFI-1. Basic needs",23831,154,"Women - Other affected Population- # receiving essential sanitary items","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","Central",,,,,"Hygiene Kits and a follow up supplementary kit provided to vulnerable Syrian and Jordanian families in Amman. ","Direct appeal","None","No"," "," "," ","Urban areas","1. Basic needs","NFI","1705","AMMAN","2","Center","Men","","Women","","Women","   Urban areas - ","01/04/2014","Urban"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"3929"," # receiving essential sanitary items","Madaba",996241135,4095,697180016,"Madaba Governorate",773,"ICMC","3. Essential sanitary items provided","NFI-1. Basic needs",23831,1,"Women - Other affected Population- # receiving essential sanitary items","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","Central",,,,,"Vulnerable Syrian and host community mothers are provided with a baby hygiene package including diapers and hygienic supplies for four months.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Basic needs","NFI","1710","MADABA","2","Center","Men","","Women","","Women","   Urban areas - ","01/10/2014","Urban"," # receiving essential sanitary items",11,"# receiving essential sanitary items"
"10431","- # receiving essential sanitary items","Mafraq",789109954,4095,1048500186,"Mafraq Governorate",773,"ICMC","3. Essential sanitary items provided","NFI-1. Basic needs",23832,25,"Men - Other affected Population - # receiving essential sanitary items","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","North",,,,,"Vulnerable Syrian and host community mothers are provided with a baby hygiene package including diapers and hygienic supplies for four months.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Basic needs","NFI","1711","MAFRAQ","1","North","Men","","","","Men","   Urban areas - ","01/10/2014","other Affected","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10432","- # receiving essential sanitary items","Ajlun",784088548,4095,652847580,"Ajlun Governorate",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23828,148,"Syrian Men in Urban- # receiving essential sanitary items","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North",,,,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Voucher values  have been  determined based on standards agreed by the WASH/NFI Working Group - household generally receive 5 vouchers to the value of 10JD each - larger Household may be eligible to more vouchers to meet their basic needs.  . The voucher-based system is intended to optimism efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritisation by beneficiaries of their own needs","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1701","AJLOUN","1","North","Men","","","","Men","   Urban areas - ","01/02/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10433","- # receiving essential sanitary items","Ajlun",784088548,4095,652847580,"Ajlun Governorate",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23832,60,"Men - Other affected Population - # receiving essential sanitary items","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North",,,,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Voucher values  have been  determined based on standards agreed by the WASH/NFI Working Group - household generally receive 5 vouchers to the value of 10JD each - larger Household may be eligible to more vouchers to meet their basic needs.  . The voucher-based system is intended to optimism efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritisation by beneficiaries of their own needs","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1701","AJLOUN","1","North","Men","","","","Men","   Urban areas - ","01/02/2014","other Affected","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10434","- # receiving essential sanitary items","Mafraq",1005738122,4095,1048500186,"Mafraq Governorate",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23828,500,"Syrian Men in Urban- # receiving essential sanitary items","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North",,,,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Items/voucher values will be determined based on standards agreed by the WASH/NFI Working Group. The voucher-based system is intended to optimise efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritisation by beneficiaries of their own needs.


Number of Hygiene kits distributed= number of WASH NFI vouchers given out. 
 
In October 126 WASH kits were given out to Syrian refugees living in informal settlements in Mafraq governerate. ","Direct appeal","None","Yes"," ","Informal Tented Settlement"," ","Urban areas","1. Basic needs","NFI","1711","MAFRAQ","1","North","Men","","","","Men"," Informal Tented Settlement Urban areas - ","01/02/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10435","- # receiving essential sanitary items","Zarqa",171644950,4095,1413109440,"Zarqa Governorate",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23828,112,"Syrian Men in Urban- # receiving essential sanitary items","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","Central",,,,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Voucher values have been determined based on standards agreed by the WASH/NFI Working Group - household generally receive 5 vouchers to the value of 10JD each - larger Household may be eligible to more vouchers to meet their basic needs. . The voucher-based system is intended to optimism efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritization by beneficiaries of their own needs

Number of Hygiene kits distributed= number of WASH NFI vouchers given out.","Direct appeal","None","Yes"," ","Informal Tented Settlement"," ","Urban areas","1. Basic needs","NFI","1712","ZARQA","1","North","Men","","","","Men"," Informal Tented Settlement Urban areas - ","01/12/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10436","- # receiving essential sanitary items","Al Balqa",94652691,4095,850741481,"Al Balqa Governorate",773,"ICMC","3. Essential sanitary items provided","NFI-1. Basic needs",23828,19,"Syrian Men in Urban- # receiving essential sanitary items","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","Central",,,,,"Vulnerable Syrian and host community mothers are provided with a baby hygiene package including diapers and hygienic supplies for four months.","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1702","BALQA","2","Center","Men","","","","Men","   Urban areas - ","01/05/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10437","- # receiving essential sanitary items","Ajlun",784088548,4095,652847580,"Ajlun Governorate",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23828,21,"Syrian Men in Urban- # receiving essential sanitary items","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","North",,,,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Voucher values  have been  determined based on standards agreed by the WASH/NFI Working Group - household generally receive 5 vouchers to the value of 10JD each - larger Household may be eligible to more vouchers to meet their basic needs.  . The voucher-based system is intended to optimism efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritisation by beneficiaries of their own needs","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1701","AJLOUN","1","North","Men","","","","Men","   Urban areas - ","01/03/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10438","- # receiving essential sanitary items","Irbid",865375059,4095,288028217,"Irbid Governorate",146,"LWF","3. Essential sanitary items provided","NFI-1. Basic needs",23828,761,"Syrian Men in Urban- # receiving essential sanitary items","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","North",,,,,"","Appeal outside of RRP6","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1707","IRBID","1","North","Men","","","","Men","   Urban areas - ","01/09/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10439","- # receiving essential sanitary items","Irbid",1329557921,4095,288028217,"Irbid Governorate",773,"ICMC","3. Essential sanitary items provided","NFI-1. Basic needs",23832,41,"Men - Other affected Population - # receiving essential sanitary items","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","North",,,,,"Vulnerable Syrian and host community mothers are provided with a baby hygiene package including diapers and hygienic supplies for four months.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Basic needs","NFI","1707","IRBID","1","North","Men","","","","Men","   Urban areas - ","01/10/2014","other Affected","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10440","- # receiving essential sanitary items","Jarash",416868709,4095,1003027504,"Jarash Governorate",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23832,65,"Men - Other affected Population - # receiving essential sanitary items","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North",,,,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Voucher values  have been  determined based on standards agreed by the WASH/NFI Working Group - household generally receive 5 vouchers to the value of 10JD each - larger Household may be eligible to more vouchers to meet their basic needs.  . The voucher-based system is intended to optimism efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritisation by beneficiaries of their own needs

Number of Hygiene kits distributed= number of WASH NFI vouchers given out. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1708","JARASH","1","North","Men","","","","Men","   Urban areas - ","01/02/2014","other Affected","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10441","- # receiving essential sanitary items","Madaba",996241135,4095,697180016,"Madaba Governorate",773,"ICMC","3. Essential sanitary items provided","NFI-1. Basic needs",23828,33,"Syrian Men in Urban- # receiving essential sanitary items","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","Central",,,,,"Vulnerable Syrian and host community mothers are provided with a baby hygiene package including diapers and hygienic supplies for four months.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Basic needs","NFI","1710","MADABA","2","Center","Men","","","","Men","   Urban areas - ","01/05/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10442","- # receiving essential sanitary items","Mafraq",197393893,4095,1048500186,"Mafraq Governorate",146,"LWF","3. Essential sanitary items provided","NFI-1. Basic needs",23828,614,"Syrian Men in Urban- # receiving essential sanitary items","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","North",,,,,"","Appeal outside of RRP6","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1711","MAFRAQ","1","North","Men","","","","Men","   Urban areas - ","01/08/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10443","- # receiving essential sanitary items","Mafraq",1005738122,4095,1048500186,"Mafraq Governorate",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23832,14,"Men - Other affected Population - # receiving essential sanitary items","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","North",,,,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Items/voucher values will be determined based on standards agreed by the WASH/NFI Working Group. The voucher-based system is intended to optimise efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritisation by beneficiaries of their own needs.


Number of Hygiene kits distributed= number of WASH NFI vouchers given out. 
 
In October 126 WASH kits were given out to Syrian refugees living in informal settlements in Mafraq governerate. ","Direct appeal","None","Yes"," ","Informal Tented Settlement"," ","Urban areas","1. Basic needs","NFI","1711","MAFRAQ","1","North","Men","","","","Men"," Informal Tented Settlement Urban areas - ","01/03/2014","other Affected","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10444","- # receiving essential sanitary items","Mafraq",1005738122,4095,1048500186,"Mafraq Governorate",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23832,10,"Men - Other affected Population - # receiving essential sanitary items","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","North",,,,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Items/voucher values will be determined based on standards agreed by the WASH/NFI Working Group. The voucher-based system is intended to optimise efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritisation by beneficiaries of their own needs.


Number of Hygiene kits distributed= number of WASH NFI vouchers given out. 
 
In October 126 WASH kits were given out to Syrian refugees living in informal settlements in Mafraq governerate. ","Direct appeal","None","Yes"," ","Informal Tented Settlement"," ","Urban areas","1. Basic needs","NFI","1711","MAFRAQ","1","North","Men","","","","Men"," Informal Tented Settlement Urban areas - ","01/04/2014","other Affected","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10445","- # receiving essential sanitary items","Zarqa",171644950,4095,1413109440,"Zarqa Governorate",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23828,26,"Syrian Men in Urban- # receiving essential sanitary items","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","Central",,,,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Voucher values have been determined based on standards agreed by the WASH/NFI Working Group - household generally receive 5 vouchers to the value of 10JD each - larger Household may be eligible to more vouchers to meet their basic needs. . The voucher-based system is intended to optimism efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritization by beneficiaries of their own needs

Number of Hygiene kits distributed= number of WASH NFI vouchers given out.","Direct appeal","None","Yes"," ","Informal Tented Settlement"," ","Urban areas","1. Basic needs","NFI","1712","ZARQA","1","North","Men","","","","Men"," Informal Tented Settlement Urban areas - ","01/10/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10446","- # receiving essential sanitary items","Mafraq",197393893,4095,1048500186,"Mafraq Governorate",146,"LWF","3. Essential sanitary items provided","NFI-1. Basic needs",23832,142,"Men - Other affected Population - # receiving essential sanitary items","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","North",,,,,"","Appeal outside of RRP6","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1711","MAFRAQ","1","North","Men","","","","Men","   Urban areas - ","01/08/2014","other Affected","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10447","- # receiving essential sanitary items","Irbid",121381562,4095,1800720415,"Irbid City",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23828,139,"Syrian Men in Urban- # receiving essential sanitary items","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North","Qasabat Irbid","Qasabat Irbid",,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Voucher values  have been  determined based on standards agreed by the WASH/NFI Working Group - household generally receive 5 vouchers each to the value of 10JD each - larger Household may be eligible to more vouchers to meet their basic needs.  . The voucher-based system is intended to optimism efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritization by beneficiaries of their own needs

Number of Hygiene kits distributed= number of WASH NFI vouchers given out. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1707","IRBID","1","North","Men","","","","Men","   Urban areas - ","01/02/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10448","- # receiving essential sanitary items","Irbid",121381562,4095,1800720415,"Irbid City",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23832,7,"Men - Other affected Population - # receiving essential sanitary items","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North","Qasabat Irbid","Qasabat Irbid",,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Voucher values  have been  determined based on standards agreed by the WASH/NFI Working Group - household generally receive 5 vouchers each to the value of 10JD each - larger Household may be eligible to more vouchers to meet their basic needs.  . The voucher-based system is intended to optimism efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritization by beneficiaries of their own needs

Number of Hygiene kits distributed= number of WASH NFI vouchers given out. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1707","IRBID","1","North","Men","","","","Men","   Urban areas - ","01/02/2014","other Affected","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10449","- # receiving essential sanitary items","Ajlun",281122180,4095,243710366,"Liwa Qasabah Kufranjah",773,"ICMC","3. Essential sanitary items provided","NFI-1. Basic needs",23828,1,"Syrian Men in Urban- # receiving essential sanitary items","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","North","Kufranja",,,,"ICMC provides baby hygiene packages to vulnerable Syrians and Jordanians. Each kit contains supplies for 4 months. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1701","AJLOUN","1","North","Men","","","","Men","   Urban areas - ","01/10/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10450","- # receiving essential sanitary items","Amman",2101033609,4095,335621882,"Amman Governorate",257,"DRC","3. Essential sanitary items provided","NFI-1. Basic needs",23832,46,"Men - Other affected Population - # receiving essential sanitary items","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","Central",,,,,"Hygiene Kits and a follow up supplementary kit provided to vulnerable Syrian and Jordanian families in Amman. ","Direct appeal","None","No"," "," "," ","Urban areas","1. Basic needs","NFI","1705","AMMAN","2","Center","Men","","","","Men","   Urban areas - ","01/03/2014","other Affected","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10451","- # receiving essential sanitary items","Mafraq",1005738122,4095,1048500186,"Mafraq Governorate",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23832,120,"Men - Other affected Population - # receiving essential sanitary items","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","North",,,,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Items/voucher values will be determined based on standards agreed by the WASH/NFI Working Group. The voucher-based system is intended to optimise efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritisation by beneficiaries of their own needs.


Number of Hygiene kits distributed= number of WASH NFI vouchers given out. 
 
In October 126 WASH kits were given out to Syrian refugees living in informal settlements in Mafraq governerate. ","Direct appeal","None","Yes"," ","Informal Tented Settlement"," ","Urban areas","1. Basic needs","NFI","1711","MAFRAQ","1","North","Men","","","","Men"," Informal Tented Settlement Urban areas - ","01/02/2014","other Affected","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10452","- # receiving essential sanitary items","Mafraq",1005738122,4095,1048500186,"Mafraq Governorate",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23828,66,"Syrian Men in Urban- # receiving essential sanitary items","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","North",,,,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Items/voucher values will be determined based on standards agreed by the WASH/NFI Working Group. The voucher-based system is intended to optimise efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritisation by beneficiaries of their own needs.


Number of Hygiene kits distributed= number of WASH NFI vouchers given out. 
 
In October 126 WASH kits were given out to Syrian refugees living in informal settlements in Mafraq governerate. ","Direct appeal","None","Yes"," ","Informal Tented Settlement"," ","Urban areas","1. Basic needs","NFI","1711","MAFRAQ","1","North","Men","","","","Men"," Informal Tented Settlement Urban areas - ","01/03/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10453","- # receiving essential sanitary items","Zarqa",171644950,4095,1413109440,"Zarqa Governorate",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23832,13,"Men - Other affected Population - # receiving essential sanitary items","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","Central",,,,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Voucher values have been determined based on standards agreed by the WASH/NFI Working Group - household generally receive 5 vouchers to the value of 10JD each - larger Household may be eligible to more vouchers to meet their basic needs. . The voucher-based system is intended to optimism efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritization by beneficiaries of their own needs

Number of Hygiene kits distributed= number of WASH NFI vouchers given out.","Direct appeal","None","Yes"," ","Informal Tented Settlement"," ","Urban areas","1. Basic needs","NFI","1712","ZARQA","1","North","Men","","","","Men"," Informal Tented Settlement Urban areas - ","01/10/2014","other Affected","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10454","- # receiving essential sanitary items","Irbid",865375059,4095,288028217,"Irbid Governorate",146,"LWF","3. Essential sanitary items provided","NFI-1. Basic needs",23832,584,"Men - Other affected Population - # receiving essential sanitary items","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","North",,,,,"","Appeal outside of RRP6","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1707","IRBID","1","North","Men","","","","Men","   Urban areas - ","01/09/2014","other Affected","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10455","- # receiving essential sanitary items","Amman",2101033609,4095,335621882,"Amman Governorate",257,"DRC","3. Essential sanitary items provided","NFI-1. Basic needs",23828,102,"Syrian Men in Urban- # receiving essential sanitary items","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","Central",,,,,"Hygiene Kits and a follow up supplementary kit provided to vulnerable Syrian and Jordanian families in Amman. ","Direct appeal","None","No"," "," "," ","Urban areas","1. Basic needs","NFI","1705","AMMAN","2","Center","Men","","","","Men","   Urban areas - ","01/03/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10456","- # receiving essential sanitary items","Ajlun",334019595,4095,652847580,"Ajlun Governorate",729,"JHAS","3. Essential sanitary items provided","NFI-1. Basic needs",23832,43,"Men - Other affected Population - # receiving essential sanitary items","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","North",,,,,"Standard Hygiene kit that includes:
- 2 Adult Tooth brushes
- 3 Children Tooth brushes
- 1 Tooth paste
- 1 Baby shampoo
- 1 Adult Shampoo
- Bath sponge
- 5 soap bars
- 1 Kg laundry washing powder
- Female sanitary pads ( 20 pieces )
- 2 hand towels
- 1 dish washing sponge
- 1 dish washing liquid
- 2 sets of toilet paper rolls
- 3 packs of tissue paper
- 1 anti insect spray

JHAS did not recieve the hygiene kits until November 2014. Therefore, JHAS had no entries on July, August, September or October.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Basic needs","NFI","1701","AJLOUN","1","North","Men","","","","Men","   Urban areas - ","01/06/2014","other Affected","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10457","- # receiving essential sanitary items","Mafraq",1005738122,4095,1048500186,"Mafraq Governorate",255,"ACTED","3. Essential sanitary items provided","NFI-1. Basic needs",23828,570,"Syrian Men in Urban- # receiving essential sanitary items","2014-04",1064,"RRP6 - Performance Indicators","Individual","2014-04","North",,,,,"Improvement of access to essential WASH NFIs (including personal hygiene/dignity, household hygiene, WASH, and baby items) on a three-month replenishment basis of consumable items through a voucher-based system. 

Items/voucher values will be determined based on standards agreed by the WASH/NFI Working Group. The voucher-based system is intended to optimise efficiency of aid delivery, supporting rather than undermining local markets, and enabling prioritisation by beneficiaries of their own needs.


Number of Hygiene kits distributed= number of WASH NFI vouchers given out. 
 
In October 126 WASH kits were given out to Syrian refugees living in informal settlements in Mafraq governerate. ","Direct appeal","None","Yes"," ","Informal Tented Settlement"," ","Urban areas","1. Basic needs","NFI","1711","MAFRAQ","1","North","Men","","","","Men"," Informal Tented Settlement Urban areas - ","01/04/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10458","- # receiving essential sanitary items","Mafraq",789109954,4095,1048500186,"Mafraq Governorate",773,"ICMC","3. Essential sanitary items provided","NFI-1. Basic needs",23832,21,"Men - Other affected Population - # receiving essential sanitary items","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","North",,,,,"Vulnerable Syrian and host community mothers are provided with a baby hygiene package including diapers and hygienic supplies for four months.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Basic needs","NFI","1711","MAFRAQ","1","North","Men","","","","Men","   Urban areas - ","01/05/2014","other Affected","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10459","- # receiving essential sanitary items","Zarqa",414562337,4095,30880413,"Liwa al Hashimiyyah",436,"WVI","3. Essential sanitary items provided","NFI-1. Basic needs",23832,166,"Men - Other affected Population - # receiving essential sanitary items","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","Central","Al-Hashimiya","Al-Hashimiya",,,"WVI distributed hygiene kits to 2191 beneficiaries in Hashemeya District. This project was funded by ECHO.","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","1. Basic needs","NFI","1712","ZARQA","1","North","Men","","","","Men","   Urban areas - ","01/05/2014","other Affected","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
"10460","- # receiving essential sanitary items","Irbid",865375059,4095,288028217,"Irbid Governorate",146,"LWF","3. Essential sanitary items provided","NFI-1. Basic needs",23828,410,"Syrian Men in Urban- # receiving essential sanitary items","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","North",,,,,"","Appeal outside of RRP6","None","Yes"," "," "," ","Urban areas","1. Basic needs","NFI","1707","IRBID","1","North","Men","","","","Men","   Urban areas - ","01/08/2014","Urban","- # receiving essential sanitary items",70,"# receiving essential sanitary items"
