"","indic","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","indicatorName","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","men","girl","women","boy","Gender","SiteType","StartDate","poptype","indic2","X","Indicator"
"14155","receiving food assistance","Ajlun",923819814,4066,652847580,"Ajlun Governorate",916,"JHCO","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,223,"Women - Other affected Population receiving food assistance","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","North",,,,,"","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1701","AJLOUN","1","North","Men","","Women","","Women","   Urban areas - ","01/06/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14156","receiving food assistance","Karak",264086275,4066,98986952,"Karak Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,1503,"Women - Other affected Population receiving food assistance","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1704","KARAK","3","South","Men","","Women","","Women","   Urban areas - ","01/12/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14157","receiving food assistance","Ajlun",357941198,4066,652847580,"Ajlun Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,521,"Women - Other affected Population receiving food assistance","2014-11",1064,"RRP6 - Performance Indicators","Individual","2014-11","North",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1701","AJLOUN","1","North","Men","","Women","","Women","   Urban areas - ","01/11/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14158","receiving food assistance","Zarqa",2102762136,4066,1413109440,"Zarqa Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,1478,"Women - Other affected Population receiving food assistance","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","Central",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1712","ZARQA","1","North","Men","","Women","","Women","   Urban areas - ","01/08/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14159","receiving food assistance","Ajlun",357941198,4066,652847580,"Ajlun Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,370,"Men - Other affected Population receiving food assistance","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","North",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1701","AJLOUN","1","North","Men","","","","Men","   Urban areas - ","01/10/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14160","receiving food assistance","Karak",264086275,4066,98986952,"Karak Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,1127,"Men - Other affected Population receiving food assistance","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1704","KARAK","3","South","Men","","","","Men","   Urban areas - ","01/12/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14161","receiving food assistance","Amman",607443639,4066,335621882,"Amman Governorate",916,"JHCO","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,411,"Women - Other affected Population receiving food assistance","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","Central",,,,,"","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1705","AMMAN","2","Center","Men","","Women","","Women","   Urban areas - ","01/06/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14162","receiving food assistance","Mafraq",1100144724,4066,1048500186,"Mafraq Governorate",8,"Caritas","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,112,"Men - Other affected Population receiving food assistance","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","North",,,,,"","Direct appeal","Caritas","Yes"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1711","MAFRAQ","1","North","Men","","","","Men","   Urban areas - ","01/06/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14163","receiving food assistance","Ajlun",357941198,4066,652847580,"Ajlun Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,849,"Girls - Other affected Population receiving food assistance","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","North",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1701","AJLOUN","1","North","","Girls","","","Girls","   Urban areas - ","01/12/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14164","receiving food assistance","Irbid",1285124751,4066,288028217,"Irbid Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,1880,"Men - Other affected Population receiving food assistance","2014-11",1064,"RRP6 - Performance Indicators","Individual","2014-11","North",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1707","IRBID","1","North","Men","","","","Men","   Urban areas - ","01/11/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14165","receiving food assistance","Aqaba",825703915,4066,209828562,"Aqaba Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,1203,"Men - Other affected Population receiving food assistance","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1703","AL AQABAH","3","South","Men","","","","Men","   Urban areas - ","01/07/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14166","receiving food assistance","Al Balqa",694465320,4066,850741481,"Al Balqa Governorate",8,"Caritas","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,129,"Women - Other affected Population receiving food assistance","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","Central",,,,,"","Direct appeal","Caritas","Yes"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1702","BALQA","2","Center","Men","","Women","","Women","   Urban areas - ","01/07/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14167","receiving food assistance","Karak",1963898605,4066,98986952,"Karak Governorate",8,"Caritas","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,129,"Women - Other affected Population receiving food assistance","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","South",,,,,"","Direct appeal","Caritas","Yes"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1704","KARAK","3","South","Men","","Women","","Women","   Urban areas - ","01/07/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14168","receiving food assistance","Zarqa",2102762136,4066,1413109440,"Zarqa Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,4281,"Men - Other affected Population receiving food assistance","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","Central",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1712","ZARQA","1","North","Men","","","","Men","   Urban areas - ","01/07/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14169","receiving food assistance","Al Balqa",665079734,4066,850741481,"Al Balqa Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,1262,"Women - Other affected Population receiving food assistance","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","Central",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1702","BALQA","2","Center","Men","","Women","","Women","   Urban areas - ","01/07/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14170","receiving food assistance","Mafraq",446510888,4066,1048500186,"Mafraq Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,2670,"Men - Other affected Population receiving food assistance","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","North",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1711","MAFRAQ","1","North","Men","","","","Men","   Urban areas - ","01/07/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14171","receiving food assistance","Al Balqa",665079734,4066,850741481,"Al Balqa Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,844,"Men - Other affected Population receiving food assistance","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","Central",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1702","BALQA","2","Center","Men","","","","Men","   Urban areas - ","01/09/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14172","receiving food assistance","Zarqa",2102762136,4066,1413109440,"Zarqa Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,1057,"Men - Other affected Population receiving food assistance","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","Central",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1712","ZARQA","1","North","Men","","","","Men","   Urban areas - ","01/08/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14173","receiving food assistance","Karak",264086275,4066,98986952,"Karak Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,1483,"Girls - Other affected Population receiving food assistance","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1704","KARAK","3","South","","Girls","","","Girls","   Urban areas - ","01/08/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14174","receiving food assistance","Ma'an",1549370624,4066,1087726330,"Maan Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,760,"Women - Other affected Population receiving food assistance","2014-09",1064,"RRP6 - Performance Indicators","Individual","2014-09","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1709","MAAN","3","South","Men","","Women","","Women","   Urban areas - ","01/09/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14175","receiving food assistance","Tafileh",225748480,4066,840670398,"Tafileh Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,383,"Men - Other affected Population receiving food assistance","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1706","TAFILAH","3","South","Men","","","","Men","   Urban areas - ","01/08/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14176","receiving food assistance","Karak",264086275,4066,98986952,"Karak Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,1293,"Women - Other affected Population receiving food assistance","2014-11",1064,"RRP6 - Performance Indicators","Individual","2014-11","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1704","KARAK","3","South","Men","","Women","","Women","   Urban areas - ","01/11/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14177","receiving food assistance","Aqaba",825703915,4066,209828562,"Aqaba Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,720,"Girls - Other affected Population receiving food assistance","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1703","AL AQABAH","3","South","","Girls","","","Girls","   Urban areas - ","01/10/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14178","receiving food assistance","Karak",264086275,4066,98986952,"Karak Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,696,"Men - Other affected Population receiving food assistance","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1704","KARAK","3","South","Men","","","","Men","   Urban areas - ","01/08/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14179","receiving food assistance","Zarqa",686254115,4066,1413109440,"Zarqa Governorate",146,"LWF","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,948,"Men - Other affected Population receiving food assistance","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","Central",,,,,"Food vouchers to Palestinians with Jordanian ID","Appeal outside of RRP6","None","No","Camp"," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1712","ZARQA","1","North","Men","","","","Men","Camp  Urban areas - ","01/12/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14180","receiving food assistance","Zarqa",686254115,4066,1413109440,"Zarqa Governorate",146,"LWF","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,948,"Men - Other affected Population receiving food assistance","2014-11",1064,"RRP6 - Performance Indicators","Individual","2014-11","Central",,,,,"Food vouchers to Palestinians with Jordanian ID","Appeal outside of RRP6","None","No","Camp"," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1712","ZARQA","1","North","Men","","","","Men","Camp  Urban areas - ","01/11/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14181","receiving food assistance","Amman",1840241615,4066,335621882,"Amman Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,5840,"Girls - Other affected Population receiving food assistance","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","Central",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1705","AMMAN","2","Center","","Girls","","","Girls","   Urban areas - ","01/10/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14182","receiving food assistance","Zarqa",686254115,4066,1413109440,"Zarqa Governorate",146,"LWF","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,1123,"Girls - Other affected Population receiving food assistance","2015-01",1064,"RRP6 - Performance Indicators","Individual","2015-01","Central",,,,,"Food vouchers to Palestinians with Jordanian ID","Appeal outside of RRP6","None","No","Camp"," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1712","ZARQA","1","North","","Girls","","","Girls","Camp  Urban areas - ","01/01/2015","other Affected","receiving food assistance",96,"# receiving food assistance"
"14183","receiving food assistance","Al Balqa",694465320,4066,850741481,"Al Balqa Governorate",8,"Caritas","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,90,"Men - Other affected Population receiving food assistance","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","Central",,,,,"","Direct appeal","Caritas","Yes"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1702","BALQA","2","Center","Men","","","","Men","   Urban areas - ","01/06/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14184","receiving food assistance","Mafraq",446510888,4066,1048500186,"Mafraq Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,1425,"Men - Other affected Population receiving food assistance","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","North",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1711","MAFRAQ","1","North","Men","","","","Men","   Urban areas - ","01/12/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14185","receiving food assistance","Mafraq",1433641933,4066,1048500186,"Mafraq Governorate",916,"JHCO","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,185,"Girls - Other affected Population receiving food assistance","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","North",,,,,"","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1711","MAFRAQ","1","North","","Girls","","","Girls","   Urban areas - ","01/06/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14186","receiving food assistance","Irbid",746975882,4066,288028217,"Irbid Governorate",8,"Caritas","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,243,"Girls - Other affected Population receiving food assistance","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","North",,,,,"","Direct appeal","Caritas","Yes"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1707","IRBID","1","North","","Girls","","","Girls","   Urban areas - ","01/07/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14187","receiving food assistance","Irbid",1285124751,4066,288028217,"Irbid Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,2335,"Women - Other affected Population receiving food assistance","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","North",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1707","IRBID","1","North","Men","","Women","","Women","   Urban areas - ","01/12/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14188","receiving food assistance","Madaba",2037570095,4066,697180016,"Madaba Governorate",8,"Caritas","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,110,"Girls - Other affected Population receiving food assistance","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","Central",,,,,"","Direct appeal","Caritas","Yes"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1710","MADABA","2","Center","","Girls","","","Girls","   Urban areas - ","01/06/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14189","receiving food assistance","Karak",264086275,4066,98986952,"Karak Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,972,"Men - Other affected Population receiving food assistance","2014-11",1064,"RRP6 - Performance Indicators","Individual","2014-11","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1704","KARAK","3","South","Men","","","","Men","   Urban areas - ","01/11/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14190","receiving food assistance","Tafileh",225748480,4066,840670398,"Tafileh Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,541,"Women - Other affected Population receiving food assistance","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1706","TAFILAH","3","South","Men","","Women","","Women","   Urban areas - ","01/12/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14191","receiving food assistance","Madaba",738904757,4066,697180016,"Madaba Governorate",916,"JHCO","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,74,"Girls - Other affected Population receiving food assistance","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","Central",,,,,"","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1710","MADABA","2","Center","","Girls","","","Girls","   Urban areas - ","01/06/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14192","receiving food assistance","Madaba",738904757,4066,697180016,"Madaba Governorate",916,"JHCO","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,74,"Women - Other affected Population receiving food assistance","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","Central",,,,,"","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1710","MADABA","2","Center","Men","","Women","","Women","   Urban areas - ","01/06/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14193","receiving food assistance","Zarqa",2102762136,4066,1413109440,"Zarqa Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,4262,"Women - Other affected Population receiving food assistance","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","Central",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1712","ZARQA","1","North","Men","","Women","","Women","   Urban areas - ","01/07/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14194","receiving food assistance","Zarqa",2102762136,4066,1413109440,"Zarqa Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,2253,"Girls - Other affected Population receiving food assistance","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","Central",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1712","ZARQA","1","North","","Girls","","","Girls","   Urban areas - ","01/08/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14195","receiving food assistance","Zarqa",2102762136,4066,1413109440,"Zarqa Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,4545,"Girls - Other affected Population receiving food assistance","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","Central",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1712","ZARQA","1","North","","Girls","","","Girls","   Urban areas - ","01/10/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14196","receiving food assistance","Mafraq",446510888,4066,1048500186,"Mafraq Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,2713,"Girls - Other affected Population receiving food assistance","2014-11",1064,"RRP6 - Performance Indicators","Individual","2014-11","North",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1711","MAFRAQ","1","North","","Girls","","","Girls","   Urban areas - ","01/11/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14197","receiving food assistance","Zarqa",2102762136,4066,1413109440,"Zarqa Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,4916,"Girls - Other affected Population receiving food assistance","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","Central",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1712","ZARQA","1","North","","Girls","","","Girls","   Urban areas - ","01/12/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14198","receiving food assistance","Zarqa",2102762136,4066,1413109440,"Zarqa Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,2840,"Women - Other affected Population receiving food assistance","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","Central",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1712","ZARQA","1","North","Men","","Women","","Women","   Urban areas - ","01/10/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14199","receiving food assistance","Al Balqa",1876717185,4066,157526107,"As Salt City",916,"JHCO","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,51,"Men - Other affected Population receiving food assistance","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","Central","Qasabat As Salt","As Salt",,,"","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1702","BALQA","2","Center","Men","","","","Men","   Urban areas - ","01/05/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14200","receiving food assistance","Karak",264086275,4066,98986952,"Karak Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,1204,"Women - Other affected Population receiving food assistance","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1704","KARAK","3","South","Men","","Women","","Women","   Urban areas - ","01/10/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14201","receiving food assistance","Tafileh",225748480,4066,840670398,"Tafileh Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,1246,"Women - Other affected Population receiving food assistance","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1706","TAFILAH","3","South","Men","","Women","","Women","   Urban areas - ","01/07/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14202","receiving food assistance","Ajlun",357941198,4066,652847580,"Ajlun Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23637,393,"Men - Other affected Population receiving food assistance","2014-11",1064,"RRP6 - Performance Indicators","Individual","2014-11","North",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1701","AJLOUN","1","North","Men","","","","Men","   Urban areas - ","01/11/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14203","receiving food assistance","Tafileh",225748480,4066,840670398,"Tafileh Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23640,812,"Girls - Other affected Population receiving food assistance","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1706","TAFILAH","3","South","","Girls","","","Girls","   Urban areas - ","01/08/2014","other Affected","receiving food assistance",96,"# receiving food assistance"
"14204","receiving food assistance","Amman",1840241615,4066,335621882,"Amman Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,4481,"Women - Other affected Population receiving food assistance","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","Central",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1705","AMMAN","2","Center","Men","","Women","","Women","   Urban areas - ","01/07/2014","Urban","receiving food assistance",96,"# receiving food assistance"
"14205","receiving food assistance","Tafileh",225748480,4066,840670398,"Tafileh Governorate",436,"WVI","1. Food assistance for vulnerable Jordanians","FOOD-2. Livelihood support & self-reliance",23638,1545,"Women - Other affected Population receiving food assistance","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","South",,,,,"","Appeal outside of RRP6","WVI","No"," "," "," ","Urban areas","2. Livelihood support & self-reliance","FOOD","1706","TAFILAH","3","South","Men","","Women","","Women","   Urban areas - ","01/06/2014","Urban","receiving food assistance",96,"# receiving food assistance"
