"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"111871","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","AJLOUN","Boys","Urban"
"111872","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","AJLOUN","Boys","Urban"
"111873","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","AJLOUN","Men","Urban"
"111874","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",4,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","AJLOUN","Women","Urban"
"111875","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",6,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","AJLOUN","Boys","Urban"
"111876","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","AJLOUN","Women","Urban"
"111878","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","AJLOUN","Men","Urban"
"111879","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","AJLOUN","Men","Urban"
"111880","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","AJLOUN","Women","Urban"
"111881","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","AJLOUN","Women","Urban"
"111882","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","AJLOUN","Women","Urban"
"111883","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","AJLOUN","Women","Urban"
"111884","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","AJLOUN","Boys","Urban"
"111886","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",3,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","AJLOUN","Men","Urban"
"111887","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","AJLOUN","Men","Urban"
"111890","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",3,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","AJLOUN","Boys","Urban"
"111891","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","AJLOUN","Men","Urban"
"111892","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","AJLOUN","Men","Urban"
"111896","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",3,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","AJLOUN","Women","Urban"
"111897","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",13,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","JARASH","Women","Urban"
"111898","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","JARASH","Boys","Urban"
"111899","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","JARASH","Boys","Urban"
"111900","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","JARASH","Men","Urban"
"111901","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",3,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","JARASH","Boys","Urban"
"111902","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",4,"ICMC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","JARASH","Boys","Urban"
"111903","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",27,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","JARASH","Boys","Urban"
"111906","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",3,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","JARASH","Boys","Urban"
"111907","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",1,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","JARASH","Women","Urban"
"111908","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","JARASH","Women","Urban"
"111909","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",1,"ICMC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","JARASH","Men","Urban"
"111910","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",7,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","JARASH","Men","Urban"
"111911","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","JARASH","Women","Urban"
"111912","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",1,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","JARASH","Men","Urban"
"111914","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",1,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","JARASH","Women","Urban"
"111916","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",2,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","JARASH","Boys","Urban"
"111917","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",1,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","JARASH","Women","Urban"
"111919","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",1,"ICMC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","JARASH","Women","Urban"
"111920","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","JARASH","Men","Urban"
"111922","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","JARASH","Men","Urban"
"111924","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","JARASH","Men","Urban"
"111926","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"111927","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",3,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"111928","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"111929","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"111930","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"111931","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"111932","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"111933","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",19,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"111934","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"111935","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"111937","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"111940","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"111941","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"111942","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"111943","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"111947","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"111948","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"111949","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"111950","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"111951","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",30,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"111952","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"111953","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Boys","Urban"
"111954","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Boys","Urban"
"111955","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Women","Urban"
"111957","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Women","Urban"
"111958","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",2,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Women","Urban"
"111959","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Boys","Urban"
"111960","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Women","Urban"
"111961","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",1,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Men","Urban"
"111962","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Men","Urban"
"111963","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Women","Urban"
"111964","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Men","Urban"
"111965","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Women","Urban"
"111968","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Women","Urban"
"111969","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Boys","Urban"
"111970","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Men","Urban"
"111973","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Men","Urban"
"111975","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Boys","Urban"
"111976","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Boys","Urban"
"111977","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Men","Urban"
"111979","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"ICMC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Men","Urban"
"111980","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ICMC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.1]Hygiene promotion","Central","WASH","ZARQA","Boys","Urban"
"111981","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"111982","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Girls","Urban"
"111983","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"111984","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"111985","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Girls","Urban"
"111986","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"IOCC","01/02/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"111987","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"111988","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"IOCC","01/01/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Girls","Urban"
"111989","# of  SYRIAN_WOMEN_IN_URBAN with improved knowledge in best hygiene practices","# of women",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"111990","# of SYRIAN_MEN_IN_URBAN participated in hygiene sessions","# of men",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"111991","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"111992","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Girls","Urban"
"111994","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"111995","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Girls","Urban"
"111996","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Girls","Urban"
"111997","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"111998","# of  SYRIAN_WOMEN_IN_URBAN with improved knowledge in best hygiene practices","# of women",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"111999","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"IOCC","01/02/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Girls","Urban"
"112000","# of  SYRIAN_MEN_IN_URBAN with improved knowledge in best hygiene practices","# of men",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"112001","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"112002","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"112003","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"112004","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"IOCC","01/02/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"112005","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"112006","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"IOCC","01/02/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"112007","# of SYRIAN_WOMEN_IN_URBAN received hygiene supplies","# of women",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"112008","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"112010","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"112011","# of  SYRIAN_WOMEN_IN_URBAN with improved knowledge in best hygiene practices","# of women",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"112012","# of  SYRIAN_WOMEN_IN_URBAN participated in hygiene sessions","# of women",0,"IOCC","01/05/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Women","Urban"
"112013","# of SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Boys","Urban"
"112014","# of SYRIAN_MEN_IN_URBAN received hygiene supplies","# of men",0,"IOCC","01/04/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"112015","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"IOCC","01/02/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Girls","Urban"
"112016","# of  SYRIAN_MEN_IN_URBAN with improved knowledge in best hygiene practices","# of men",0,"IOCC","01/07/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"112017","# of  SYRIAN_MEN_IN_URBAN with improved knowledge in best hygiene practices","# of men",0,"IOCC","01/06/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
"112018","# of  SYRIAN_MEN_IN_URBAN with improved knowledge in best hygiene practices","# of men",0,"IOCC","01/03/2016","Appeal outside of 3RP","None - Fund direct from Donors","No","[REF3.2.1]Hygiene promotion","North","WASH","IRBID","Men","Urban"
