"","sector","StartDate","Category","activity","Indicator","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"11285","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAAN","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","3","1709",15,"Individual","Maan City","South","Camp"
"11286","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","AMMAN","Women","QRC","  Other  - ","Direct appeal","None","Yes","2","1705",1,"Individual","Liwa Qasabat Amman","Center","Urban"
"11287","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Women","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",126,"Individual","Irbid City","North","Urban"
"11288","HEALTH","01/09/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAAN","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","3","1709",5,"Individual","Maan City","South","Urban"
"11289","HEALTH","01/12/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","Camps","Girls","MDM","Camp    - ","Indirect appeal","None","Yes","5","2",9,"Individual","Zaatari District 4","North","Camp"
"11290","HEALTH","01/02/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",116,"Individual","Irbid Governorate","North","Urban"
"11291","HEALTH","01/05/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",49,"Individual","Irbid City","North","Urban"
"11292","HEALTH","01/02/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAFRAQ","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1711",28,"Individual","Mafraq Governorate","North","Camp"
"11293","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","KARAK","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","3","1704",42,"Individual","Karak Governorate","South","other Affected"
"11294","HEALTH","01/06/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",1,"Individual","Irbid Governorate","North","other Affected"
"11295","HEALTH","01/09/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","ZARQA","Women","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1712",5,"Individual","Zarqa City","North","Urban"
"11296","HEALTH","01/09/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Women","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",18,"Individual","Irbid City","North","Urban"
"11297","HEALTH","01/10/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","Camps","Women","JHAS","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",56,"Individual","Zaatari District 1","North","Camp"
"11298","HEALTH","01/06/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",23,"Individual","Liwa ar Ramtha","North","Urban"
"11299","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",50,"Individual","Irbid Governorate","North","Camp"
"11300","HEALTH","01/04/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","IRBID","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",85,"Individual","Irbid Governorate","North","Urban"
"11301","HEALTH","01/06/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","MAAN","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","3","1709",13,"Individual","Maan Governorate","South","Camp"
"11302","HEALTH","01/03/2014","2. Secondary Healthcare Access","1. Referral system for sec. & ter. care","# referred for secondary and tertiary level","AMMAN","Men","QRC","  Other  - ","Direct appeal","None","Yes","2","1705",21,"Individual","Liwa Qasabat Amman","Center","other Affected"
"12257","HEALTH","01/11/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","MAAN","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","3","1709",54,"Individual","Maan City","South","Camp"
"12258","HEALTH","01/10/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","AMMAN","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1705",64,"Individual","Amman Governorate","Center","Urban"
"12259","HEALTH","01/10/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","Camps","Girls","JHAS","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",491,"Individual","Zaatari District 6","North","Camp"
"12260","HEALTH","01/02/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",21,"Individual","Liwa ar Ramtha","North","Urban"
"12261","HEALTH","01/01/2015","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",48,"Individual","Liwa ar Ramtha","North","Camp"
"12262","HEALTH","01/01/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","ZARQA","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1712",151,"Individual","Zarqa Governorate","North","Camp"
"12263","HEALTH","01/08/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",41,"Individual","Liwa ar Ramtha","North","Camp"
"12264","HEALTH","01/09/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",99,"Individual","Liwa ar Ramtha","North","Camp"
"12265","HEALTH","01/09/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","Camps","Girls","JHAS","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",555,"Individual","Zaatari District 6","North","Urban"
"12266","HEALTH","01/11/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","Camps","Girls","JHAS","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",66,"Individual","Zaatari District 6","North","Camp"
"12267","HEALTH","01/12/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","MAFRAQ","Girls","SC Jordan","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",173,"Individual","Mafraq Governorate","North","Camp"
"12268","HEALTH","01/04/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","Camps","Girls","JHAS","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",750,"Individual","Zaatari District 6","North","Urban"
"12269","HEALTH","01/12/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","Camps","Girls","JHAS","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",485,"Individual","Zaatari District 6","North","Camp"
"12270","HEALTH","01/01/2015","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","Camps","Boys","JHAS","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",442,"Individual","Zaatari District 6","North","Camp"
"12271","HEALTH","01/05/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",107,"Individual","Irbid City","North","Camp"
"12272","HEALTH","01/11/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",66,"Individual","Liwa ar Ramtha","North","Camp"
"12273","HEALTH","01/05/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","Camps","Girls","SC Jordan","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",1392,"Individual","Zaatari Camp (all district)","North","Camp"
"12274","HEALTH","01/04/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","Camps","Boys","JHAS","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",842,"Individual","Zaatari District 6","North","Camp"
"12275","HEALTH","01/09/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","AMMAN","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1705",123,"Individual","Amman Governorate","Center","Camp"
"12276","HEALTH","01/10/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",66,"Individual","Liwa ar Ramtha","North","Camp"
"12277","HEALTH","01/01/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",78,"Individual","Liwa ar Ramtha","North","other Affected"
"12278","HEALTH","01/11/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","MAAN","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","3","1709",66,"Individual","Maan City","South","Urban"
"12279","HEALTH","01/01/2015","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","MAFRAQ","Girls","JHAS","Camp  Urban areas - ","Indirect appeal","UNHCR","Yes","1","1711",33,"Individual","Mafraq Governorate","North","Urban"
"12280","HEALTH","01/07/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","AMMAN","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1705",193,"Individual","Amman Governorate","Center","Urban"
"12281","HEALTH","01/01/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",67,"Individual","Liwa ar Ramtha","North","Camp"
"12282","HEALTH","01/07/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","MAFRAQ","Girls","SC Jordan","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",381,"Individual","Mafraq Governorate","North","Camp"
"12283","HEALTH","01/08/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","ZARQA","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1712",40,"Individual","Zarqa Governorate","North","Urban"
"12284","HEALTH","01/07/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",53,"Individual","Liwa ar Ramtha","North","Camp"
"12285","HEALTH","01/10/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","MAAN","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","3","1709",35,"Individual","Maan City","South","Camp"
"12286","HEALTH","01/11/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","MAFRAQ","Girls","SC Jordan","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",15,"Individual","Mafraq Governorate","North","Camp"
"12287","HEALTH","01/07/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",57,"Individual","Irbid City","North","Urban"
"12288","HEALTH","01/11/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","MAFRAQ","Girls","JHAS","Camp  Urban areas - ","Indirect appeal","UNHCR","Yes","1","1711",53,"Individual","Mafraq Governorate","North","Urban"
"12289","HEALTH","01/09/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","Camps","Boys","JHAS","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",607,"Individual","Zaatari District 6","North","Camp"
"12290","HEALTH","01/03/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",31,"Individual","Liwa ar Ramtha","North","Camp"
"12291","HEALTH","01/02/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",26,"Individual","Irbid City","North","Urban"
"12292","HEALTH","01/04/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","MAFRAQ","Boys","JHAS","Camp  Urban areas - ","Indirect appeal","UNHCR","Yes","1","1711",72,"Individual","Mafraq Governorate","North","Camp"
"12293","HEALTH","01/08/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","Camps","Girls","JHAS","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",220,"Individual","Zaatari District 6","North","Camp"
"12294","HEALTH","01/12/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",76,"Individual","Irbid City","North","Urban"
"12295","HEALTH","01/04/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",40,"Individual","Liwa ar Ramtha","North","Camp"
"12296","HEALTH","01/05/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",63,"Individual","Liwa ar Ramtha","North","Urban"
"12297","HEALTH","01/07/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",61,"Individual","Irbid City","North","Camp"
"12298","HEALTH","01/10/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","MAFRAQ","Girls","SC Jordan","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",24,"Individual","Mafraq Governorate","North","Camp"
"12299","HEALTH","01/09/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",99,"Individual","Irbid City","North","Camp"
"12300","HEALTH","01/12/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",67,"Individual","Irbid City","North","Camp"
"12301","HEALTH","01/11/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",56,"Individual","Irbid City","North","Urban"
"12302","HEALTH","01/03/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",30,"Individual","Liwa ar Ramtha","North","Urban"
"12303","HEALTH","01/01/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","AMMAN","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1705",119,"Individual","Amman Governorate","Center","other Affected"
"12304","HEALTH","01/01/2015","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",115,"Individual","Irbid City","North","Urban"
"12305","HEALTH","01/09/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","AMMAN","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1705",128,"Individual","Amman Governorate","Center","Urban"
"12306","HEALTH","01/10/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",70,"Individual","Liwa ar Ramtha","North","Urban"
"12307","HEALTH","01/02/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","AMMAN","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1705",109,"Individual","Amman Governorate","Center","Urban"
"12308","HEALTH","01/12/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","MAAN","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","3","1709",45,"Individual","Maan City","South","Camp"
"12309","HEALTH","01/01/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",4,"Individual","Liwa ar Ramtha","North","Camp"
"12310","HEALTH","01/07/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","ZARQA","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1712",58,"Individual","Zarqa Governorate","North","Camp"
"12311","HEALTH","01/12/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","ZARQA","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1712",31,"Individual","Zarqa Governorate","North","Camp"
"12312","HEALTH","01/02/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","Camps","Girls","SC Jordan","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",1278,"Individual","Zaatari Camp (all district)","North","Camp"
"12313","HEALTH","01/02/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","AMMAN","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1705",88,"Individual","Amman Governorate","Center","Camp"
"12314","HEALTH","01/04/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","AMMAN","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1705",123,"Individual","Amman Governorate","Center","Camp"
"12315","HEALTH","01/03/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","MAFRAQ","Girls","JHAS","Camp  Urban areas - ","Indirect appeal","UNHCR","Yes","1","1711",48,"Individual","Mafraq Governorate","North","Urban"
"12316","HEALTH","01/01/2015","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","AMMAN","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1705",30,"Individual","Amman Governorate","Center","Camp"
"12317","HEALTH","01/01/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","AMMAN","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1705",73,"Individual","Amman Governorate","Center","Urban"
"12318","HEALTH","01/11/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","AMMAN","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1705",49,"Individual","Amman Governorate","Center","Camp"
"12319","HEALTH","01/05/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",47,"Individual","Liwa ar Ramtha","North","Camp"
"12320","HEALTH","01/05/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","Camps","Girls","JHAS","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",1005,"Individual","Zaatari District 6","North","Camp"
"12321","HEALTH","01/02/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","ZARQA","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1712",81,"Individual","Zarqa Governorate","North","Camp"
"12322","HEALTH","01/04/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",51,"Individual","Liwa ar Ramtha","North","Urban"
"12323","HEALTH","01/01/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",52,"Individual","Liwa ar Ramtha","North","Urban"
"12324","HEALTH","01/01/2015","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",44,"Individual","Liwa ar Ramtha","North","Urban"
"12325","HEALTH","01/12/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",63,"Individual","Liwa ar Ramtha","North","Urban"
"12326","HEALTH","01/01/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","MAFRAQ","Boys","JHAS","Camp  Urban areas - ","Indirect appeal","UNHCR","Yes","1","1711",102,"Individual","Mafraq Governorate","North","Camp"
"12327","HEALTH","01/05/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","AMMAN","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1705",141,"Individual","Amman Governorate","Center","Urban"
"12328","HEALTH","01/07/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","Camps","Girls","JHAS","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",187,"Individual","Zaatari District 6","North","Camp"
"12329","HEALTH","01/11/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","AMMAN","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1705",41,"Individual","Amman Governorate","Center","Urban"
"12330","HEALTH","01/08/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","MAFRAQ","Girls","SC Jordan","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",441,"Individual","Mafraq Governorate","North","Camp"
"12331","HEALTH","01/02/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",23,"Individual","Liwa ar Ramtha","North","Camp"
"12332","HEALTH","01/05/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",108,"Individual","Irbid City","North","Urban"
"12333","HEALTH","01/02/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","MAFRAQ","Girls","JHAS","Camp  Urban areas - ","Indirect appeal","UNHCR","Yes","1","1711",85,"Individual","Mafraq Governorate","North","Urban"
"12334","HEALTH","01/01/2015","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","Camps","Girls","JHAS","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",404,"Individual","Zaatari District 6","North","Urban"
"12335","HEALTH","01/04/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","ZARQA","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1712",95,"Individual","Zarqa Governorate","North","Urban"
"12336","HEALTH","01/11/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",50,"Individual","Liwa ar Ramtha","North","Urban"
"12337","HEALTH","01/05/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","AMMAN","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1705",141,"Individual","Amman Governorate","Center","Camp"
"12338","HEALTH","01/01/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",47,"Individual","Irbid City","North","Camp"
"12339","HEALTH","01/01/2015","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","MAFRAQ","Boys","JHAS","Camp  Urban areas - ","Indirect appeal","UNHCR","Yes","1","1711",42,"Individual","Mafraq Governorate","North","Camp"
"12340","HEALTH","01/08/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",60,"Individual","Liwa ar Ramtha","North","Urban"
"12341","HEALTH","01/12/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","MAFRAQ","Boys","JHAS","Camp  Urban areas - ","Indirect appeal","UNHCR","Yes","1","1711",98,"Individual","Mafraq Governorate","North","Camp"
"12342","HEALTH","01/01/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","IRBID","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1707",29,"Individual","Irbid City","North","Urban"
"12343","HEALTH","01/05/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","ZARQA","Boys","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1712",78,"Individual","Zarqa Governorate","North","Camp"
"12344","HEALTH","01/07/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","MAFRAQ","Girls","JHAS","Camp  Urban areas - ","Indirect appeal","UNHCR","Yes","1","1711",63,"Individual","Mafraq Governorate","North","Urban"
"12345","HEALTH","01/05/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","MAFRAQ","Girls","JHAS","Camp  Urban areas - ","Indirect appeal","UNHCR","Yes","1","1711",125,"Individual","Mafraq Governorate","North","Urban"
"12346","HEALTH","01/01/2014","4. Coverage & Rehabilitation","3. Community management of acute malnutrition","# screened for acute malnutrition","ZARQA","Girls","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1712",43,"Individual","Zarqa Governorate","North","other Affected"
