"","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","Indicator","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","StartDate","men","women","boy","girl","Gender","SiteType"
"690","Ajlun",1048571361,4137,652847580,"Ajlun Governorate",255,"ACTED","2. Hygiene & water conservation awareness","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24176,7,"Syrian Boys in Urban reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","2014-11",1064,"RRP6 - Performance Indicators","Individual","2014-11","North",,,,,"Hygiene Promotion to Syrian refugees and Vulnerable Jordanians through School,Youth and Women Session.
covering topics such as hand washing , food safety and Women's health.
urban/rural populations in Host communities are reacted through this activities.

 ","Direct appeal","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1701","AJLOUN","1","North","01/11/2014","","","Boys","","Boys"," Informal Tented SettlementOtherUrban areas - "
"691","Ajlun",1048571361,4137,652847580,"Ajlun Governorate",255,"ACTED","2. Hygiene & water conservation awareness","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24182,35,"Men - Other affected Population reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","North",,,,,"Hygiene Promotion to Syrian refugees and Vulnerable Jordanians through School,Youth and Women Session.
covering topics such as hand washing , food safety and Women's health.
urban/rural populations in Host communities are reacted through this activities.

 ","Direct appeal","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1701","AJLOUN","1","North","01/12/2014","Men","","","","Men"," Informal Tented SettlementOtherUrban areas - "
"692","Ajlun",1048571361,4137,652847580,"Ajlun Governorate",255,"ACTED","2. Hygiene & water conservation awareness","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24181,67,"Women - Other affected Population reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","North",,,,,"Hygiene Promotion to Syrian refugees and Vulnerable Jordanians through School,Youth and Women Session.
covering topics such as hand washing , food safety and Women's health.
urban/rural populations in Host communities are reacted through this activities.

 ","Direct appeal","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1701","AJLOUN","1","North","01/12/2014","Men","Women","","","WomenMen"," Informal Tented SettlementOtherUrban areas - "
"693","Ajlun",1048571361,4137,652847580,"Ajlun Governorate",255,"ACTED","2. Hygiene & water conservation awareness","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24181,160,"Women - Other affected Population reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","North",,,,,"Hygiene Promotion to Syrian refugees and Vulnerable Jordanians through School,Youth and Women Session.
covering topics such as hand washing , food safety and Women's health.
urban/rural populations in Host communities are reacted through this activities.

 ","Direct appeal","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1701","AJLOUN","1","North","01/08/2014","Men","Women","","","WomenMen"," Informal Tented SettlementOtherUrban areas - "
"694","Ajlun",1048571361,4137,652847580,"Ajlun Governorate",255,"ACTED","2. Hygiene & water conservation awareness","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24178,57,"Syrian Men in Urban reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","2014-12",1064,"RRP6 - Performance Indicators","Individual","2014-12","North",,,,,"Hygiene Promotion to Syrian refugees and Vulnerable Jordanians through School,Youth and Women Session.
covering topics such as hand washing , food safety and Women's health.
urban/rural populations in Host communities are reacted through this activities.

 ","Direct appeal","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1701","AJLOUN","1","North","01/12/2014","Men","","","","Men"," Informal Tented SettlementOtherUrban areas - "
"697","Ajlun",1048571361,4137,652847580,"Ajlun Governorate",255,"ACTED","2. Hygiene & water conservation awareness","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24179,422,"Girls - Other affected Population reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","2014-10",1064,"RRP6 - Performance Indicators","Individual","2014-10","North",,,,,"Hygiene Promotion to Syrian refugees and Vulnerable Jordanians through School,Youth and Women Session.
covering topics such as hand washing , food safety and Women's health.
urban/rural populations in Host communities are reacted through this activities.

 ","Direct appeal","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1701","AJLOUN","1","North","01/10/2014","","","","Girls","Girls"," Informal Tented SettlementOtherUrban areas - "
"698","Ajlun",1048571361,4137,652847580,"Ajlun Governorate",255,"ACTED","2. Hygiene & water conservation awareness","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24177,15,"Syrian Women in Urban reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","North",,,,,"Hygiene Promotion to Syrian refugees and Vulnerable Jordanians through School,Youth and Women Session.
covering topics such as hand washing , food safety and Women's health.
urban/rural populations in Host communities are reacted through this activities.

 ","Direct appeal","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1701","AJLOUN","1","North","01/08/2014","Men","Women","","","WomenMen"," Informal Tented SettlementOtherUrban areas - "
"869","Ajlun",256257335,4129,652847580,"Ajlun Governorate",255,"ACTED","3. Access to safe water in host communities","WASH-1. Water Access",24127,76,"Syrian Women in Urban - # having improved access to safe water","2014-02",1064,"RRP6 Impact Indicators","Individual","2014-02","North",,,,,"Improvement of access to safe water supply and sanitation through rehabilitation of WASH infrastructure at a household level. Activity was submitted under WASH1.3 and WASH and 2.4 to RRP6,  as WASH rehabilitation's address both water supply and sanitation needs of beneficiary households the data for the activity has been recorded under one activity and will be reported accordingly to avoid duplication. ","Direct appeal","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","1. Water Access","WASH","1701","AJLOUN","1","North","01/02/2014","Men","Women","","","WomenMen"," Informal Tented SettlementOtherUrban areas - "
"870","Ajlun",256257335,4129,652847580,"Ajlun Governorate",255,"ACTED","3. Access to safe water in host communities","WASH-1. Water Access",24125,99,"Syrian Girls in Urban - # having improved access to safe water","2014-02",1064,"RRP6 Impact Indicators","Individual","2014-02","North",,,,,"Improvement of access to safe water supply and sanitation through rehabilitation of WASH infrastructure at a household level. Activity was submitted under WASH1.3 and WASH and 2.4 to RRP6,  as WASH rehabilitation's address both water supply and sanitation needs of beneficiary households the data for the activity has been recorded under one activity and will be reported accordingly to avoid duplication. ","Direct appeal","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","1. Water Access","WASH","1701","AJLOUN","1","North","01/02/2014","","","","Girls","Girls"," Informal Tented SettlementOtherUrban areas - "
"871","Ajlun",256257335,4129,652847580,"Ajlun Governorate",255,"ACTED","3. Access to safe water in host communities","WASH-1. Water Access",24132,4,"Men - Other affected Population - # having improved access to safe water","2014-03",1064,"RRP6 Impact Indicators","Individual","2014-03","North",,,,,"Improvement of access to safe water supply and sanitation through rehabilitation of WASH infrastructure at a household level. Activity was submitted under WASH1.3 and WASH and 2.4 to RRP6,  as WASH rehabilitation's address both water supply and sanitation needs of beneficiary households the data for the activity has been recorded under one activity and will be reported accordingly to avoid duplication. ","Direct appeal","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","1. Water Access","WASH","1701","AJLOUN","1","North","01/03/2014","Men","","","","Men"," Informal Tented SettlementOtherUrban areas - "
"872","Ajlun",256257335,4129,652847580,"Ajlun Governorate",255,"ACTED","3. Access to safe water in host communities","WASH-1. Water Access",24131,5,"Women - Other affected Population - # having improved access to safe water","2014-03",1064,"RRP6 Impact Indicators","Individual","2014-03","North",,,,,"Improvement of access to safe water supply and sanitation through rehabilitation of WASH infrastructure at a household level. Activity was submitted under WASH1.3 and WASH and 2.4 to RRP6,  as WASH rehabilitation's address both water supply and sanitation needs of beneficiary households the data for the activity has been recorded under one activity and will be reported accordingly to avoid duplication. ","Direct appeal","None","Yes"," ","Informal Tented Settlement","Other","Urban areas","1. Water Access","WASH","1701","AJLOUN","1","North","01/03/2014","Men","Women","","","WomenMen"," Informal Tented SettlementOtherUrban areas - "
"914","Al Balqa",1740625473,4127,850741481,"Al Balqa Governorate",53,"OXFAM","1. Access to safe water in Camps","WASH-1. Water Access",24116,1.105,"Syrian Men in Urban - # with access to potable water in camps as per the agreed minimum standards.","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","Central",,,,,"Water filters distribution","Indirect appeal","None","Yes"," "," "," ","Urban areas","1. Water Access","WASH","1702","BALQA","2","Center","01/03/2014","Men","","","","Men","   Urban areas - "
"915","Al Balqa",1799700956,4130,850741481,"Al Balqa Governorate",53,"OXFAM","4. Improvement/extension/rehabilitation","WASH-1. Water Access",24134,66,"Syrian Boys in Urban - # benefiting from improved access to safe water in schools and in the host communities.","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","Central",,,,,"Sanitation and cleaning kits for informal settlements in Jordan valley","Indirect appeal","None","Yes"," ","Informal Tented Settlement"," "," ","1. Water Access","WASH","1702","BALQA","2","Center","01/03/2014","","","Boys","","Boys"," Informal Tented Settlement   - "
"967","Al Balqa",1799700956,4130,850741481,"Al Balqa Governorate",53,"OXFAM","4. Improvement/extension/rehabilitation","WASH-1. Water Access",24133,65,"Syrian Girls in Urban - #  benefiting from improved access to safe water in schools and in the host communities.","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","Central",,,,,"Sanitation and cleaning kits for informal settlements in Jordan valley","Indirect appeal","None","Yes"," ","Informal Tented Settlement"," "," ","1. Water Access","WASH","1702","BALQA","2","Center","01/03/2014","","","","Girls","Girls"," Informal Tented Settlement   - "
"1026","Al Balqa",1740625473,4127,850741481,"Al Balqa Governorate",53,"OXFAM","1. Access to safe water in Camps","WASH-1. Water Access",24113,1295,"Syrian Girls in Urban - # with access to potable water in camps as per the agreed minimum standards.","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","Central",,,,,"Water filters distribution","Indirect appeal","None","Yes"," "," "," ","Urban areas","1. Water Access","WASH","1702","BALQA","2","Center","01/03/2014","","","","Girls","Girls","   Urban areas - "
"1032","Al Balqa",2144016904,4130,850741481,"Al Balqa Governorate",53,"OXFAM","4. Improvement/extension/rehabilitation","WASH-1. Water Access",24133,680,"Syrian Girls in Urban - #  benefiting from improved access to safe water in schools and in the host communities.","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","Central",,,,,"Water storage Tanks","Indirect appeal","None","Yes"," "," "," ","Urban areas","1. Water Access","WASH","1702","BALQA","2","Center","01/03/2014","","","","Girls","Girls","   Urban areas - "
"1156","Al Balqa",421079420,4134,850741481,"Al Balqa Governorate",53,"OXFAM","4. Sanitation facilities in host communities","WASH-2. Sanitation / Protection from the spread of disease",24156,473,"Syrian Girls who express satisfaction with the safety and privacy of latrines and bathing facilities.","2014-06",1064,"RRP6 Impact Indicators","Individual","2014-06","Central",,,,,"Sanitation facilities in host communities","Indirect appeal","None","No"," "," "," ","Urban areas","2. Sanitation / Protection from the spread of","WASH","1702","BALQA","2","Center","01/06/2014","","","","Girls","Girls","   Urban areas - "
"1169","Al Balqa",416241427,4130,850741481,"Al Balqa Governorate",53,"OXFAM","4. Improvement/extension/rehabilitation","WASH-1. Water Access",24133,1974,"Syrian Girls in Urban - #  benefiting from improved access to safe water in schools and in the host communities.","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","Central",,,,,"water filters  ","Indirect appeal","None","No"," "," "," ","Urban areas","1. Water Access","WASH","1702","BALQA","2","Center","01/05/2014","","","","Girls","Girls","   Urban areas - "
"1170","Al Balqa",416241427,4130,850741481,"Al Balqa Governorate",53,"OXFAM","4. Improvement/extension/rehabilitation","WASH-1. Water Access",24134,2248,"Syrian Boys in Urban - # benefiting from improved access to safe water in schools and in the host communities.","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","Central",,,,,"water filters  ","Indirect appeal","None","No"," "," "," ","Urban areas","1. Water Access","WASH","1702","BALQA","2","Center","01/05/2014","","","Boys","","Boys","   Urban areas - "
"1318","Al Balqa",421079420,4134,850741481,"Al Balqa Governorate",53,"OXFAM","4. Sanitation facilities in host communities","WASH-2. Sanitation / Protection from the spread of disease",24157,484,"Syrian Women who express satisfaction with the safety and privacy of latrines and bathing facilities.","2014-06",1064,"RRP6 Impact Indicators","Individual","2014-06","Central",,,,,"Sanitation facilities in host communities","Indirect appeal","None","No"," "," "," ","Urban areas","2. Sanitation / Protection from the spread of","WASH","1702","BALQA","2","Center","01/06/2014","Men","Women","","","WomenMen","   Urban areas - "
"1319","Al Balqa",421079420,4134,850741481,"Al Balqa Governorate",53,"OXFAM","4. Sanitation facilities in host communities","WASH-2. Sanitation / Protection from the spread of disease",34592,1450,"Syrian Men who express satisfaction with the safety and privacy of latrines and bathing facilities.","2014-05",1064,"RRP6 Impact Indicators","Individual","2014-05","Central",,,,,"Sanitation facilities in host communities","Indirect appeal","None","No"," "," "," ","Urban areas","2. Sanitation / Protection from the spread of","WASH","1702","BALQA","2","Center","01/05/2014","Men","","","","Men","   Urban areas - "
"1360","Al Balqa",901217559,4137,850741481,"Al Balqa Governorate",53,"OXFAM","2. Hygiene & water conservation awareness","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24175,55,"Syrian Girls in Urban reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","Central",,,,,"Organizing Global Events .i.e., World water day, International Sports , World environment day, Global hand washing day, Media campaign","Appeal outside of RRP6","None","No"," "," "," ","Urban areas","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1702","BALQA","2","Center","01/03/2014","","","","Girls","Girls","   Urban areas - "
"1377","Al Balqa",409380269,4137,850741481,"Al Balqa Governorate",8,"Caritas","2. Hygiene & water conservation awareness","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24182,201,"Men - Other affected Population reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","Central",,,,,"","Direct appeal","None","Yes"," "," "," ","Urban areas","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1702","BALQA","2","Center","01/02/2014","Men","","","","Men","   Urban areas - "
"1381","Al Balqa",2144016904,4130,850741481,"Al Balqa Governorate",53,"OXFAM","4. Improvement/extension/rehabilitation","WASH-1. Water Access",30377,71,"Syrian Women in urban - # benefiting from improved access to water in schools and in the host communities ","2014-05",1064,"RRP6 - Indicators","Individuals","2014-05","Central",,,,,"Water storage Tanks","Indirect appeal","None","Yes"," "," "," ","Urban areas","1. Water Access","WASH","1702","BALQA","2","Center","01/05/2014","Men","Women","","","WomenMen","   Urban areas - "
"1392","Al Balqa",1740625473,4127,850741481,"Al Balqa Governorate",53,"OXFAM","1. Access to safe water in Camps","WASH-1. Water Access",24114,1330,"Syrian Boys in Urban - # with access to potable water in camps as per the agreed minimum standards.","2014-03",1064,"RRP6 - Performance Indicators","Individual","2014-03","Central",,,,,"Water filters distribution","Indirect appeal","None","Yes"," "," "," ","Urban areas","1. Water Access","WASH","1702","BALQA","2","Center","01/03/2014","","","Boys","","Boys","   Urban areas - "
"1395","Al Balqa",1232589300,4136,850741481,"Al Balqa Governorate",53,"OXFAM","1. Promotion of hygiene & water conservation","WASH-3. Hygiene Promotion & Hygiene Products Delivery",24168,1445,"Syrian Women in Camp","2014-04",1064,"Impacted population this month","Individual","2014-04","Central",,,,,"Distribution of Hygiene kits and Vouchers and PHP sessions","Indirect appeal","None","Yes"," "," "," ","Urban areas","3. Hygiene Promotion & Hygiene Products Deliv","WASH","1702","BALQA","2","Center","01/04/2014","Men","Women","","","WomenMen","   Urban areas - "
