"","Governorate","siteId","activityId","locationId","location","partnerId","Partner","activity","activityCategory","indicatorId","Value","Indicator","month","database","indicatorCategory","Units","month.1","region.x","district","subdistrict","refugee.camps","camp.districts","comments","appeal","Fundedby","allocation","Camp","ITS","Other","Urban","Category","sector","gcode","gov","rcode","region","StartDate","men","women","boy","girl","Gender","SiteType"
"22582","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23482,31,"Women - Other affected Population","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/08/2014","Men","Women","","","WomenMen","   Urban areas - "
"22585","Tafileh",1454017510,4051,840670398,"Tafileh Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23495,68,"Syrian Girls in Urban - # of individuals assisted - Unconditional","2014-09",1064,"Unconditional Cash Assistance","Individual","2014-09","South",,,,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/09/2014","","","","Girls","Girls","   Urban areas - "
"22586","Tafileh",1454017510,4051,840670398,"Tafileh Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,61,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-06",1064,"Unconditional Cash Assistance","Individual","2014-06","South",,,,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/06/2014","Men","Women","","","WomenMen","   Urban areas - "
"22590","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23495,77,"Syrian Girls in Urban - # of individuals assisted - Unconditional","2014-09",1064,"Unconditional Cash Assistance","Individual","2014-09","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/09/2014","","","","Girls","Girls","   Urban areas - "
"22596","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23471,25763,"Total Amount distributed this month in USD","2014-05",1064,"RRP6 - Performance Indicators","JOD","2014-05","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/05/2014","","","","","","   Urban areas - "
"22597","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23484,7768,"Unconditional -Total Amount distributed this month in USD","2014-09",1064,"Unconditional Cash Assistance","JOD","2014-09","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/09/2014","","","","","","   Urban areas - "
"22604","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,96,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-06",1064,"Unconditional Cash Assistance","Individual","2014-06","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/06/2014","","","Boys","","Boys","   Urban areas - "
"22615","Tafileh",1454017510,4051,840670398,"Tafileh Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,64,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-09",1064,"Unconditional Cash Assistance","Individual","2014-09","South",,,,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/09/2014","","","Boys","","Boys","   Urban areas - "
"22616","Tafileh",1151421321,4052,840670398,"Tafileh Governorate",29,"UNHCR","3. Provision of seasonal assistance","CASH-1. Need Coverage",23510,5494,"Total Amount distributed this month","2014-02",1064,"RRP6 - Performance Indicators","JOD","2014-02","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/02/2014","","","","","","   Urban areas - "
"22618","Tafileh",1151421321,4052,840670398,"Tafileh Governorate",29,"UNHCR","3. Provision of seasonal assistance","CASH-1. Need Coverage",23526,36,"Syrian Men in Urban - # of individuals assisted- supplementary winterization  cash","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/02/2014","Men","","","","Men","   Urban areas - "
"22625","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23495,71,"Syrian Girls in Urban - # of individuals assisted - Unconditional","2014-03",1064,"Unconditional Cash Assistance","Individual","2014-03","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/03/2014","","","","Girls","Girls","   Urban areas - "
"22631","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23477,71,"Syrian Boys in Urban","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/06/2014","","","Boys","","Boys","   Urban areas - "
"22632","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23479,60,"Syrian Men in Urban","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/07/2014","Men","","","","Men","   Urban areas - "
"22633","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23478,62,"Syrian Women in Urban","2014-06",1064,"RRP6 - Performance Indicators","Individual","2014-06","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/06/2014","Men","Women","","","WomenMen","   Urban areas - "
"22637","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,51,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-01",1064,"Unconditional Cash Assistance","Individual","2014-01","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/01/2014","Men","Women","","","WomenMen","   Urban areas - "
"22638","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23495,68,"Syrian Girls in Urban - # of individuals assisted - Unconditional","2014-05",1064,"Unconditional Cash Assistance","Individual","2014-05","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/05/2014","","","","Girls","Girls","   Urban areas - "
"22639","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,52,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-07",1064,"Unconditional Cash Assistance","Individual","2014-07","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/07/2014","Men","Women","","","WomenMen","   Urban areas - "
"22640","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,94,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-03",1064,"Unconditional Cash Assistance","Individual","2014-03","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/03/2014","","","Boys","","Boys","   Urban areas - "
"22645","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23495,57,"Syrian Girls in Urban - # of individuals assisted - Unconditional","2014-02",1064,"Unconditional Cash Assistance","Individual","2014-02","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/02/2014","","","","Girls","Girls","   Urban areas - "
"22646","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,90,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-04",1064,"Unconditional Cash Assistance","Individual","2014-04","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/04/2014","","","Boys","","Boys","   Urban areas - "
"22656","Tafileh",1151421321,4052,840670398,"Tafileh Governorate",29,"UNHCR","3. Provision of seasonal assistance","CASH-1. Need Coverage",23520,57,"Syrian Girls in Urban - # of individuals assisted- supplementary winterization  cash","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/02/2014","Men","","","Girls","GirlsMen","   Urban areas - "
"22658","Tafileh",1454017510,4051,840670398,"Tafileh Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23484,3750,"Unconditional -Total Amount distributed this month in USD","2014-07",1064,"Unconditional Cash Assistance","JOD","2014-07","South",,,,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/07/2014","","","","","","   Urban areas - "
"22659","Tafileh",1151421321,4052,840670398,"Tafileh Governorate",29,"UNHCR","3. Provision of seasonal assistance","CASH-1. Need Coverage",23524,51,"Syrian Women in Urban - # of individuals assisted- supplementary winterization  cash","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/02/2014","Men","Women","","","WomenMen","   Urban areas - "
"22662","Tafileh",1454017510,4051,840670398,"Tafileh Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23501,58,"Syrian Men in Urban - # of individuals assisted - Unconditional","2014-09",1064,"Unconditional Cash Assistance","Individual","2014-09","South",,,,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/09/2014","Men","","","","Men","   Urban areas - "
"22663","Tafileh",1454017510,4051,840670398,"Tafileh Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,61,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-09",1064,"Unconditional Cash Assistance","Individual","2014-09","South",,,,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/09/2014","Men","Women","","","WomenMen","   Urban areas - "
"22668","Tafileh",1454017510,4051,840670398,"Tafileh Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,61,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-07",1064,"Unconditional Cash Assistance","Individual","2014-07","South",,,,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/07/2014","Men","Women","","","WomenMen","   Urban areas - "
"22669","Tafileh",1454017510,4051,840670398,"Tafileh Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,64,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-10",1064,"Unconditional Cash Assistance","Individual","2014-10","South",,,,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/10/2014","","","Boys","","Boys","   Urban areas - "
"22670","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23481,31,"Boys - Other affected Population","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/08/2014","","","Boys","","Boys","   Urban areas - "
"22671","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23478,120,"Syrian Women in Urban","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/05/2014","Men","Women","","","WomenMen","   Urban areas - "
"22674","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23495,71,"Syrian Girls in Urban - # of individuals assisted - Unconditional","2014-07",1064,"Unconditional Cash Assistance","Individual","2014-07","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/07/2014","","","","Girls","Girls","   Urban areas - "
"22675","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23480,31,"Girls - Other affected Population","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/08/2014","","","","Girls","Girls","   Urban areas - "
"22679","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23471,9133,"Total Amount distributed this month in USD","2014-06",1064,"RRP6 - Performance Indicators","JOD","2014-06","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/06/2014","","","","","","   Urban areas - "
"22684","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23477,73,"Syrian Boys in Urban","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/07/2014","","","Boys","","Boys","   Urban areas - "
"22691","Tafileh",1151421321,4052,840670398,"Tafileh Governorate",29,"UNHCR","3. Provision of seasonal assistance","CASH-1. Need Coverage",23526,36,"Syrian Men in Urban - # of individuals assisted- supplementary winterization  cash","2014-01",1064,"RRP6 - Performance Indicators","Individual","2014-01","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/01/2014","Men","","","","Men","   Urban areas - "
"22695","Tafileh",1454017510,4051,840670398,"Tafileh Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,64,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-06",1064,"Unconditional Cash Assistance","Individual","2014-06","South",,,,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/06/2014","","","Boys","","Boys","   Urban areas - "
"22696","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,73,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-01",1064,"Unconditional Cash Assistance","Individual","2014-01","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/01/2014","","","Boys","","Boys","   Urban areas - "
"22699","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23501,37,"Syrian Men in Urban - # of individuals assisted - Unconditional","2014-04",1064,"Unconditional Cash Assistance","Individual","2014-04","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/04/2014","Men","","","","Men","   Urban areas - "
"22701","Tafileh",1454017510,4051,840670398,"Tafileh Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23495,68,"Syrian Girls in Urban - # of individuals assisted - Unconditional","2014-10",1064,"Unconditional Cash Assistance","Individual","2014-10","South",,,,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/10/2014","","","","Girls","Girls","   Urban areas - "
"22705","Tafileh",1454017510,4051,840670398,"Tafileh Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,64,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-07",1064,"Unconditional Cash Assistance","Individual","2014-07","South",,,,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/07/2014","","","Boys","","Boys","   Urban areas - "
"22709","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23479,15,"Syrian Men in Urban","2014-08",1064,"RRP6 - Performance Indicators","Individual","2014-08","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/08/2014","Men","","","","Men","   Urban areas - "
"22713","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23501,41,"Syrian Men in Urban - # of individuals assisted - Unconditional","2014-09",1064,"Unconditional Cash Assistance","Individual","2014-09","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/09/2014","Men","","","","Men","   Urban areas - "
"22715","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23495,67,"Syrian Girls in Urban - # of individuals assisted - Unconditional","2014-04",1064,"Unconditional Cash Assistance","Individual","2014-04","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/04/2014","","","","Girls","Girls","   Urban areas - "
"22718","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,54,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-05",1064,"Unconditional Cash Assistance","Individual","2014-05","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/05/2014","Men","Women","","","WomenMen","   Urban areas - "
"22723","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23476,120,"Syrian Girls in Urban","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/05/2014","","","","Girls","Girls","   Urban areas - "
"22724","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23499,59,"Syrian Women in Urban - # of individuals assisted - Unconditional","2014-03",1064,"Unconditional Cash Assistance","Individual","2014-03","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/03/2014","Men","Women","","","WomenMen","   Urban areas - "
"22725","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23497,98,"Syrian Boys in Urban - # of individuals assisted - Unconditional","2014-08",1064,"Unconditional Cash Assistance","Individual","2014-08","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/08/2014","","","Boys","","Boys","   Urban areas - "
"22727","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23501,36,"Syrian Men in Urban - # of individuals assisted - Unconditional","2014-02",1064,"Unconditional Cash Assistance","Individual","2014-02","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/02/2014","Men","","","","Men","   Urban areas - "
"22728","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23484,8178,"Unconditional -Total Amount distributed this month in USD","2014-10",1064,"Unconditional Cash Assistance","JOD","2014-10","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/10/2014","","","","","","   Urban areas - "
"22731","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23479,103,"Syrian Men in Urban","2014-05",1064,"RRP6 - Performance Indicators","Individual","2014-05","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/05/2014","Men","","","","Men","   Urban areas - "
"22735","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23484,7331,"Unconditional -Total Amount distributed this month in USD","2014-05",1064,"Unconditional Cash Assistance","JOD","2014-05","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/05/2014","","","","","","   Urban areas - "
"22736","Tafileh",1151421321,4052,840670398,"Tafileh Governorate",29,"UNHCR","3. Provision of seasonal assistance","CASH-1. Need Coverage",23510,5494,"Total Amount distributed this month","2014-01",1064,"RRP6 - Performance Indicators","JOD","2014-01","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/01/2014","","","","","","   Urban areas - "
"22738","Tafileh",1454017510,4051,840670398,"Tafileh Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23484,3750,"Unconditional -Total Amount distributed this month in USD","2014-10",1064,"Unconditional Cash Assistance","JOD","2014-10","South",,,,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/10/2014","","","","","","   Urban areas - "
"22745","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23484,7316,"Unconditional -Total Amount distributed this month in USD","2014-06",1064,"Unconditional Cash Assistance","JOD","2014-06","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/06/2014","","","","","","   Urban areas - "
"22752","Tafileh",1629437474,4051,840670398,"Tafileh Governorate",29,"UNHCR","2. Provision of regular cash assistance","CASH-1. Need Coverage",23501,36,"Syrian Men in Urban - # of individuals assisted - Unconditional","2014-01",1064,"Unconditional Cash Assistance","Individual","2014-01","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/01/2014","Men","","","","Men","   Urban areas - "
"22757","Tafileh",795101021,4050,88572113,"At Tafilah City",257,"DRC","1.Provision of urgent cash assistance","CASH-1. Need Coverage",23476,71,"Syrian Girls in Urban","2014-07",1064,"RRP6 - Performance Indicators","Individual","2014-07","South","Qasabat At Tafilah","At Tafilah",,,"ECA to approximately 150 HHs in Tafileh Governorate to cope with urgent or immediate needs. ","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/07/2014","","","","Girls","Girls","   Urban areas - "
"22775","Tafileh",1151421321,4052,840670398,"Tafileh Governorate",29,"UNHCR","3. Provision of seasonal assistance","CASH-1. Need Coverage",23520,56,"Syrian Girls in Urban - # of individuals assisted- supplementary winterization  cash","2014-01",1064,"RRP6 - Performance Indicators","Individual","2014-01","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/01/2014","Men","","","Girls","GirlsMen","   Urban areas - "
"22776","Tafileh",1454017510,4051,840670398,"Tafileh Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23501,58,"Syrian Men in Urban - # of individuals assisted - Unconditional","2014-08",1064,"Unconditional Cash Assistance","Individual","2014-08","South",,,,,"ECHO NE","Direct appeal","None","No"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/08/2014","Men","","","","Men","   Urban areas - "
"22778","Tafileh",1151421321,4052,840670398,"Tafileh Governorate",29,"UNHCR","3. Provision of seasonal assistance","CASH-1. Need Coverage",23522,73,"Syrian Boys in Urban - # of individuals assisted- supplementary winterization  cash","2014-02",1064,"RRP6 - Performance Indicators","Individual","2014-02","South",,,,,"","Direct appeal","UNHCR","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/02/2014","Men","","Boys","","BoysMen","   Urban areas - "
"22779","Tafileh",1925367991,4051,840670398,"Tafileh Governorate",574,"SCI","2. Provision of regular cash assistance","CASH-1. Need Coverage",23501,59,"Syrian Men in Urban - # of individuals assisted - Unconditional","2014-03",1064,"Unconditional Cash Assistance","Individual","2014-03","South",,,,,"ECH","Direct appeal","None","Yes"," "," "," ","Urban areas","1. Need Coverage","CASH","1706","TAFILAH","3","South","01/03/2014","Men","","","","Men","   Urban areas - "
